name,company_number,jurisdiction_code,incorporation_date,dissolution_date,company_type,registry_url,branch,branch_status,inactive,current_status,created_at,updated_at,retrieved_at,opencorporates_url,previous_names,alternative_names,source,registered_address,registered_address_in_full,industry_codes,restricted_for_marketing,native_company_number
0x Shop Inc.,1394824,us_sc,2024-02-22,,Corporation,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-03-09T03:59:13+00:00,2024-10-08T16:19:09+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1394824,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
0xConsulting LLC,1405137,us_sc,2024-03-29,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-04-07T06:14:02+00:00,2024-10-08T16:25:32+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1405137,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 2 3 Bounce LLC,1435510,us_sc,2024-07-31,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-08-09T06:07:20+00:00,2024-10-08T16:37:41+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1435510,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 2 Fix It LLC,1413650,us_sc,2024-05-01,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:56:27+00:00,2024-10-08T16:31:01+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1413650,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 Choppee Road LLC,1420253,us_sc,2024-05-28,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-06-08T01:43:32+00:00,2024-10-08T16:35:21+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1420253,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 Coastal Investments II, Inc.",1413156,us_sc,2024-04-29,,Reservation,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Reservation,2024-05-09T07:56:07+00:00,2024-10-08T16:30:42+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1413156,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 Corinthians LLC,1425574,us_sc,2024-06-18,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:37:26+00:00,2024-10-08T16:31:22+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1425574,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 ENSIS ROAD LLC,1426690,us_sc,2024-06-24,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:38:07+00:00,2024-10-08T16:32:03+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1426690,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 IN 4 SC,1381872,us_sc,2024-01-05,,Nonprofit,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:22:54+00:00,2024-10-08T16:03:49+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1381872,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 Lark HHI LLC,1387381,us_sc,2024-01-25,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:26:24+00:00,2024-10-08T16:07:21+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1387381,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 Life Coaching, LLC",1426827,us_sc,2024-06-24,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:34:27+00:00,2024-10-08T16:39:40+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1426827,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 MOMENT NOTARY SERVICES, LLC",1404250,us_sc,2024-03-26,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-04-07T05:07:14+00:00,2024-10-08T16:18:17+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1404250,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 MedMentor, LLC",1384624,us_sc,2024-01-16,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:24:35+00:00,2024-10-08T16:05:39+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1384624,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 Moore Ride LLC,1437392,us_sc,2024-08-09,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-09-07T08:43:15+00:00,2024-10-08T16:38:53+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1437392,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 More X LLC,1441740,us_sc,2024-08-26,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-09-07T08:45:28+00:00,2024-10-08T16:41:51+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1441740,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 Nation Hookah & Bar llc,1383462,us_sc,2024-01-11,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:23:51+00:00,2024-10-08T16:04:49+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1383462,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 Old Tabby, LLC",1446612,us_sc,2024-09-17,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:45:19+00:00,2024-10-08T16:45:19+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1446612,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 SOLUTION GRP LLC,1446147,us_sc,2024-09-16,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:52:27+00:00,2024-10-08T16:52:27+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1446147,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 UES PROFESSIONAL SERVICES, LLC",1414973,us_sc,2024-05-06,,Reservation,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Reservation,2024-06-08T01:40:49+00:00,2024-10-08T16:31:54+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1414973,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1 Up Services LLC,1426131,us_sc,2024-06-20,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:34:03+00:00,2024-10-08T16:39:12+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1426131,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"1 YMCA, LLC",1447213,us_sc,2024-09-19,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:53:13+00:00,2024-10-08T16:53:13+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1447213,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
1/2 @$$ Catering LLC,1444545,us_sc,2024-09-09,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:51:23+00:00,2024-10-08T16:51:23+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1444545,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"10 24th Avenue, LLC",1382646,us_sc,2024-01-08,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:23:21+00:00,2024-10-08T16:04:18+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1382646,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"10 54th Avenue, LLC",1430641,us_sc,2024-07-11,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-08-09T06:04:20+00:00,2024-10-08T16:34:29+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1430641,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
10 Bobolink LLC,1425450,us_sc,2024-06-18,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:37:21+00:00,2024-10-08T16:31:17+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1425450,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"10 Edgewood Drive, LLC",1404810,us_sc,2024-03-28,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-04-07T05:07:32+00:00,2024-10-08T16:18:36+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1404810,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
10 Keys Bookkeeping LLC,1445753,us_sc,2024-09-12,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:52:11+00:00,2024-10-08T16:52:11+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1445753,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
10 Speed Transport LLC,1426463,us_sc,2024-06-24,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-07-08T14:34:14+00:00,2024-10-08T16:31:55+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1426463,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
10 Yacht Harbor LLC,1391555,us_sc,2024-02-09,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-03-09T03:57:28+00:00,2024-10-08T16:17:08+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1391555,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"100 Church Street, LLC",1388466,us_sc,2024-01-30,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-02-07T15:33:21+00:00,2024-10-08T16:15:08+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1388466,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
100 Dollar Services LLC,1447739,us_sc,2024-09-20,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:46:10+00:00,2024-10-08T16:46:10+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1447739,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"100 Factory Creek, LLC",1448726,us_sc,2024-09-25,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-10-08T16:54:15+00:00,2024-10-08T16:54:15+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1448726,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"100 Grove Road, LLC",1433752,us_sc,2024-07-24,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-08-09T06:03:47+00:00,2024-10-08T16:44:15+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1433752,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
100 Red Cardinal Road LLC,1411232,us_sc,2024-04-22,,Limited Liability Company,https://businessfilings.sc.gov/BusinessFiling/Entity/Search,,,FALSE,Good Standing,2024-05-09T07:54:47+00:00,2024-10-08T16:22:25+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sc/1411232,[],[],"{'publisher': 'South Carolina Secretary Of State', 'url': 'https://businessfilings.sc.gov/BusinessFiling/Entity/Search', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
"""You"" Filthy Animal Mobile Grooming, LLC",DL284207,us_sd,2024-10-01,,Domestic LLC,,,,FALSE,Good Standing,2024-10-08T13:34:16+00:00,2024-10-08T13:34:16+00:00,2024-10-06T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL284207,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-10-06T00:00:00+00:00'}",,,[],,
#1 Welding LLC,DL262748,us_sd,2024-01-01,,Domestic LLC,,,,FALSE,Good Standing,2023-11-20T18:23:01+00:00,2023-11-20T18:23:01+00:00,2023-11-19T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL262748,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2023-11-19T00:00:00+00:00'}",,,[],,
"&Partners (SD), LLC",FL276414,us_sd,2024-06-05,,Foreign LLC,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-06-10T18:24:51+00:00,2024-06-10T18:24:52+00:00,2024-06-09T00:00:00+00:00,https://opencorporates.com/companies/us_sd/FL276414,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-06-09T00:00:00+00:00'}",,,[],,
"+1, Inc.",DB266570,us_sd,2024-01-16,,Domestic Business Corporation,,,,FALSE,Good Standing,2024-01-22T18:13:41+00:00,2024-01-22T18:13:41+00:00,2024-01-21T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DB266570,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-01-21T00:00:00+00:00'}",,,[],,
1 ON 1 KINGS LLC,DL276234,us_sd,2024-06-03,,Domestic LLC,,,,FALSE,Good Standing,2024-06-10T18:24:11+00:00,2024-06-10T18:24:11+00:00,2024-06-09T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL276234,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-06-09T00:00:00+00:00'}",,,[],,
10101984 LLC,DL274176,us_sd,2024-05-02,,Domestic LLC,,,,FALSE,Good Standing,2024-05-08T09:24:30+00:00,2024-05-08T09:24:30+00:00,2024-05-05T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL274176,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-05-05T00:00:00+00:00'}",,,[],,
1017LOGISTICS LLC,DL279197,us_sd,2024-07-20,,Domestic LLC,,,,FALSE,Good Standing,2024-07-25T11:19:36+00:00,2024-07-25T11:19:36+00:00,2024-07-21T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL279197,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-07-21T00:00:00+00:00'}",,,[],,
"1023 Loring, LLC",DL267814,us_sd,2024-02-05,,Domestic LLC,,,,FALSE,Good Standing,2024-02-12T18:15:51+00:00,2024-11-18T06:42:38+00:00,2024-02-11T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL267814,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-02-11T00:00:00+00:00'}",,,[],,
10635 S Wentworth LLC,DL284622,us_sd,2024-10-07,,Domestic LLC,,,,FALSE,Good Standing,2024-10-14T13:13:43+00:00,2024-10-14T13:13:43+00:00,2024-10-13T00:00:00+00:00,https://opencorporates.com/companies/us_sd/DL284622,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-10-13T00:00:00+00:00'}",,,[],,
"1099 Workers, LLC",FL280589,us_sd,2024-08-07,,Foreign LLC,,F,branch of an out-of-jurisdiction company,FALSE,Good Standing,2024-10-21T13:22:53+00:00,2024-10-28T13:31:40+00:00,2024-10-28T00:00:00+00:00,https://opencorporates.com/companies/us_sd/FL280589,[],[],"{'publisher': 'South Dakota Secretary of State', 'url': 'https://sosenterprise.sd.gov/BusinessServices/Business/FilingSearch.aspx', 'retrieved_at': '2024-10-28T00:00:00+00:00'}",,,[],,
